14:10:36 time x y voltage current 
14:10:37 time x y voltage current 
14:10:38 time x y voltage current 
14:10:39 time x y voltage current 
14:10:40 time x y voltage current 
14:10:41 time x y voltage current 
14:10:42 time x y voltage current 
14:10:43 time x y voltage current 
14:10:44 time x y voltage current 
14:10:45 time x y voltage current 
14:10:46 time x y voltage current 
14:10:47 time x y voltage current 
14:10:48 time x y voltage current 
16:05:32 59 0 0 69.19 8.64 1
16:05:33 60 0 0 83.32 74.28 1
16:05:34 61 0 0 90.97 74.68 1
16:05:35 62 0 0 3.16 64.05 1
16:05:36 63 0 0 27.98 20.22 1
16:05:37 64 0 0 70.94 12.67 1
16:05:38 65 0 0 97.41 25.48 1
16:05:39 66 0 0 87.04 94.11 1
16:05:40 67 0 0 35.28 89.37 1
16:05:41 68 0 0 72.06 65.86 1
16:05:43 69 0 0 42.73 68.68 1
16:05:44 70 0 0 64 52.16 1
16:05:45 71 0 0 44.57 99.55 1
16:05:46 72 0 0 10.39 64.6 1
16:05:47 73 0 0 47.87 40.26 1
16:05:48 74 0 0 14.32 68.87 1
16:05:49 75 0 0 45.52 86.88 1
16:05:50 76 0 0 70.41 18.54 1
16:05:51 77 0 0 46.11 18.07 1
16:05:52 78 0 0 53.31 52.02 1
16:05:53 79 0 0 7.18 0.72 1
16:05:54 80 0 0 38.37 58.37 1
16:05:55 81 0 0 82.86 88.35 1
16:05:56 82 0 0 58.82 69.35 1
16:05:57 83 0 0 55.76 91.63 1
16:05:58 84 0 0 97.47 92.65 1
16:05:59 85 0 0 45.9 44.26 1
16:06:00 86 0 0 5.55 54.72 1
16:06:01 87 0 0 5.05 49.33 1
16:06:02 88 0 0 33.64 44.65 1
16:06:03 89 0 0 11.35 35.84 1
16:06:04 90 0 0 79.99 22.65 1
16:06:05 91 0 0 17.29 57.95 1
16:06:06 92 0 0 70.62 71.87 1
16:06:07 93 0 0 96.83 94.65 1
16:06:08 94 0 0 58.51 2.69 1
16:06:09 95 0 0 54.02 35.39 1
16:06:10 96 0 0 59.14 90.05 1
16:06:11 97 0 0 34.15 6.4 1
16:06:12 98 0 0 45.04 80.86 1
16:06:13 99 0 0 70.96 11.33 1
16:06:14 100 0 0 26.4 26.41 1
16:06:15 101 0 0 34.42 49.35 1
16:06:16 102 0 0 76.78 67.98 1
16:06:17 103 0 0 10.45 79.85 1
16:06:18 104 0 0 71.38 77.19 1
16:06:19 105 0 0 74.38 79.06 1
16:06:20 106 0 0 87.55 81.94 1
16:06:21 107 0 0 57.63 80.24 1
16:06:22 108 0 0 45.35 88.86 1
16:06:23 109 0 0 62.51 99.95 1
16:06:24 110 0 0 28.81 13.56 1
16:06:25 111 0 0 85.76 25.9 1
16:06:26 112 0 0 25.05 95.66 1
16:06:27 113 0 0 43.5 37.24 1
16:06:28 114 0 0 29.34 77.75 1
16:06:29 115 0 0 31.67 61.58 1
16:06:30 116 0 0 20.2 75.45 1
16:06:31 117 0 0 27.65 82.47 1
16:06:32 118 0 0 58.55 10.32 1
16:06:33 119 0 0 22.29 38.69 1
16:06:34 120 0 0 13.59 21 1
16:06:35 121 0 0 72.03 2.34 1
16:06:36 122 0 0 33.32 45.12 1
16:06:37 123 0 0 87.45 95.71 1
16:06:38 124 0 0 77.29 24.39 1
16:06:39 125 0 0 29.96 38.66 1
16:06:40 126 0 0 53.94 21.52 1
16:06:41 127 0 0 36.37 99.86 1
16:06:42 128 0 0 53.3 43.83 1
16:06:43 129 0 0 19.69 42.23 1
16:06:44 130 0 0 64.81 19.77 1
16:06:45 131 0 0 1.56 10.65 1
16:06:46 132 0 0 15.52 24.06 1
16:06:47 133 0 0 47.26 65.91 1
16:06:48 134 0 0 88.99 81.52 1
16:06:49 135 0 0 64.96 32.92 1
16:06:50 136 0 0 58.7 57.13 1
16:06:51 137 0 0 4.12 24.25 1
16:06:52 138 0 0 81.2 55.85 1
16:06:53 139 0 0 27.02 38.6 1
16:06:54 140 0 0 90.94 23.56 1
16:06:55 141 0 0 73.73 9.02 1
16:06:56 142 0 0 57.35 21.04 1
16:06:57 143 0 0 65.63 8.41 1
16:06:58 144 0 0 89.63 39.12 1
16:06:59 145 0.4885 0 3.44 23.14 1
16:07:00 146 0.5527 0 80.97 54.59 1
16:07:01 147 0.5426 0 20.84 44.34 1
16:07:02 148 0.8695 0 60.11 23.87 1
16:07:03 149 0.0357 0 5.04 42.85 1
16:07:04 150 0.2234 0 68.79 3.58 1
16:07:05 151 0.6385 0 88.97 31.25 1
16:07:06 152 0.9371 0 59.49 80.22 1
16:07:07 153 0.089 0 2.33 41.61 1
16:07:08 154 0.3266 0 63.09 55.96 1
16:07:09 155 0.1448 0 81.62 99.16 1
16:07:10 156 0.3823 0 79.36 74.24 1
16:07:11 157 0.3596 0 77.39 29.73 1
16:07:12 158 0.9556 0 72.61 27.08 1
16:07:13 159 0.6898 0 15.64 65 1
16:07:14 160 0.2679 0 60.7 37.23 1
16:07:15 161 0.0399 0 69.49 1.58 1
16:07:16 162 0.8523 0 33.67 45.68 1
16:07:17 163 0.4864 0 97.36 57.27 1
16:07:18 164 0.2548 0 83.82 65.14 1
16:07:19 165 49.276802 0 53.18 85.76 1
16:07:20 166 49.276802 0 33.38 71.2 1
16:07:21 167 49.276802 0 63.89 63.64 1
16:07:22 168 49.276802 0 72.13 0.67 1
16:07:23 169 49.276802 0 35.96 23.5 1
16:07:24 170 49.276802 0 63.63 33.85 1
16:07:25 171 49.276802 0 36.01 24.72 1
16:07:26 172 49.276802 0 22.46 45.85 1
16:07:27 173 49.276802 0 67.73 29.27 1
16:07:28 174 49.276802 0 36.51 0.4 1
16:07:29 175 49.276802 0 60.13 62.05 1
16:07:30 176 49.276802 0 58.75 51.88 1
16:07:31 177 49.276802 0 21.27 98.21 1
16:07:32 178 49.276802 0 46.02 2.23 1
16:07:33 179 49.276802 0 86.02 80.37 1
16:07:34 180 0 0 43.81 71.08 1
16:07:35 181 0 0 79.11 17.49 1
16:07:36 182 0 0 84.45 63.89 1
16:07:37 183 0 0 72.09 39.22 1
16:07:38 184 0 0 55.94 2.76 1
16:07:39 185 0 0 97.77 45.22 1
16:07:40 186 0 0 60.12 79.01 1
16:07:41 187 0 0 3.17 9.9 1
16:07:42 188 0 0 59.41 55.73 1
16:07:43 189 0 0 15.03 67.21 1
16:07:44 190 0 0 88.16 37.25 1
16:07:45 191 0 0 39.69 69.59 1
16:07:46 192 0 0 20.02 48.42 1
16:07:47 193 0.3493 0 73.71 83.2 1
16:07:48 194 0.2716 0 51.62 20.9 1
16:07:49 195 0.8388 0 66.7 71.75 1
16:07:50 196 0.0053 0 43 71.71 1
16:07:51 197 0.0975 0 66.52 40.45 1
16:07:52 198 0.9957 0 87.43 69.64 1
16:07:53 199 0.0943 0 41.88 34.57 1
16:07:54 200 0.3274 0 48.18 49.94 1
16:07:55 201 0.6034 0 54.14 57.84 1
16:07:56 202 0.571939 0 38.02 26.07 1
16:07:57 203 0.00621 0 19.45 80.46 1
16:07:58 204 0.497671 0 53.01 54.92 1
16:07:59 205 0.046716 0 95 9.27 1
16:08:00 206 0.288378 0 95.82 85.89 1
16:08:01 207 0.647019 0 41.12 68.88 1
16:08:02 208 0.254893 0 44.71 39.18 1
16:08:03 209 0.731753 0 11.17 4.57 1
16:08:04 210 0.752775 0 88.89 94.08 1
16:08:05 211 0.563027 0 82.47 27.01 1
16:08:06 212 0.112144 0 35.94 52.77 1
16:08:07 213 0.492936 0 52.1 36.77 1
16:08:08 214 0.910199 0 97.89 24.8 1
16:08:09 215 0.324176 0 89.24 53.34 1
16:08:10 216 0.40475968 0 57.92 96.31 1
16:08:11 217 0.13224304 0 91.3 42.38 1
16:08:12 218 0.63047954 0 51.39 87.25 1
16:08:13 219 0.47429698 0 81.04 45.38 1
16:08:14 220 0.74789203 0 58.64 19.26 1
16:08:15 221 0.79208262 0 88.91 17.71 1
16:08:16 222 0.15830885 0 44.52 1.37 1
16:08:17 223 0.37302906 0 14.24 42.35 1
16:08:18 224 0.5010573 0 16.55 79.33 1
16:08:19 225 0.52490479 0 97.27 74.38 1
16:08:20 226 0.70542198 0 59.86 74.44 1
16:08:21 227 0.72112502 0 6.42 13.65 1
16:08:22 228 0.14334083 0 78.43 83.29 1
16:08:23 229 0.10378973 0 28.58 8 1
16:08:24 230 0.26705019 0 7.16 59.5 1
16:08:25 231 0.93075602 0 77.68 26.51 1
16:08:26 232 0.792435 0 25.55 12.66 1
16:08:27 233 0.91776061 0 40.29 39.24 1
16:08:28 234 0.0254695 0 18.98 18.2 1
16:08:29 235 0.57367096 0 99.53 43.15 1
16:08:30 236 0.44382042 0 21.77 89.81 1
16:08:31 237 0.31621873 0 77.99 91.34 1
16:08:32 238 0.9666773 0 41.94 25.12 1
16:08:33 239 0.88420355 0 20.94 38.1 1
16:08:34 240 0.40759691 0 23.22 81.23 1
16:08:35 241 0.93362708 0 28.27 9.98 1
16:08:36 242 0 0 96 98.79 1
16:08:37 243 0 0 93.83 47.22 1
16:08:38 244 0 0 32.69 53.12 1
16:08:39 245 0 0 13.14 33.49 1
16:08:40 246 0 0 68.34 66.56 1
16:08:41 247 0 0 55.69 1.86 1
16:08:42 248 0 0 59.69 50.43 1
16:08:43 249 0 0 71.44 12.32 1
16:08:44 250 0 0 3.92 87.55 1
16:08:45 251 0 0 30.68 3.97 1
16:08:46 252 0 0 35.5 35.77 1
16:08:47 253 0 0 24.46 25.04 1
16:08:48 254 0 0 20.02 87.98 1
16:08:49 255  0 61.22 10.14 1
16:08:50 256  0 80.61 41.84 1
16:08:51 257  0 41.42 17.56 1
16:08:52 258  0 63.13 55.07 1
16:08:53 259  0 47.06 39.79 1
16:08:54 260  0 95.48 8.63 1
16:08:55 261  0 54.32 91.05 1
16:08:56 262  0 79.86 22.17 1
16:08:57 263  0 64.66 90.57 1
16:08:58 264  0 21.11 57.02 1
16:08:59 265  0 14.11 34.34 1
16:09:00 266  0 91.32 23.87 1
16:09:01 267  0 99.49 6.66 1
16:09:02 268  0 59.57 14.17 1
16:09:03 269  0 65.5 61.57 1
16:09:04 270  0 32.31 80.74 1
16:09:05 271  0 25.11 69.39 1
16:09:06 272  0 36.72 57.13 1
16:09:07 273  0 56.82 53.99 1
16:09:08 274  0 96.41 81.32 1
16:09:09 275 0 0 91.17 7.55 1
16:09:10 276 0 0 65.27 63.91 1
16:09:11 277 0 0 65.53 2.58 1
16:09:12 278 0 0 70.69 9.09 1
16:09:13 279 0 0 31.55 92.9 1
16:09:14 280 0 0 64.76 13.67 1
16:09:15 281 0 0 13.74 21.29 1
16:09:16 282 0 0 87.85 88.81 1
16:09:17 283  0 90.76 46.04 1
16:09:18 284  0 6.11 21.16 1
16:09:19 285  0 60.89 22.94 1
16:09:20 286  0 60.21 28.94 1
16:09:21 287  0 44.96 37.95 1
16:09:22 288  0 96.35 75.01 1
16:09:23 289  0 38.27 29.97 1
16:09:24 290  0 32.94 85.09 1
16:09:25 291  0 39 24.31 1
16:09:26 292  0 90.18 75.24 1
16:09:27 293  0 60.29 44.96 1
16:09:28 294  0 37.71 27.45 1
16:09:29 295  0 20.21 25.63 1
16:09:30 296  0 88.81 34.91 1
16:09:31 297  0 44.38 39.17 1
16:09:32 298  0 53.44 29.36 1
16:09:33 299  0 58.56 17.27 1
16:09:34 300  0 92.26 78.78 1
16:09:35 301  0 1.99 19.66 1
16:09:36 302  0 0.78 35.23 1
16:09:37 303  0 36.74 3.01 1
16:09:38 304  0 83.01 18.57 1
16:09:39 305 0.005 0 30 9.11 1
16:09:40 306 0.005 0 79.29 56.45 1
16:09:41 307 0.005 0 70.8 31.06 1
16:09:42 308 0.005 0 26.03 39.08 1
16:09:43 309 0.005 0 5.69 15.93 1
16:09:44 310 0.005 0 19.53 43.42 1
16:09:45 311 0.005 0 13.02 78.15 1
16:09:46 312 0.00005 0 97.84 90.52 1
16:09:47 313 0.00005 0 78.15 21.35 1
16:09:48 314 0.00005 0 54.3 27.45 1
16:09:49 315 0.00005 0 6.29 27.71 1
16:09:50 316 0.00005 0 62.89 71.96 1
16:09:51 317 0.00005 0 29.75 3.69 1
16:09:52 318 0.00005 0 30.11 57.43 1
16:09:53 319 0.00005 0 13.22 11.88 1
16:09:54 320 0.00005 0 42.82 49.54 1
16:09:55 321 0.00005 0 42.43 3.97 1
16:09:56 322 0.00005 0 6.25 30.47 1
16:09:57 323 0.00005 0 10.89 2.95 1
16:09:58 324 0.00005 0 53.73 51.57 1
16:09:59 325 0.00005 0 20.56 2 1
16:10:00 326 0.00005 0 13.26 23.06 1
16:10:01 327 0.00005 0 11.49 25.8 1
16:10:02 328 0.00005 0 12.94 42.76 1
16:10:03 329 0.00005 0 42.24 96.71 1
16:10:04 330 0.00005 0 25.42 96.13 1
16:10:05 330 0.00005 0 25.42 96.13 1
16:10:06 330 0.00005 0 25.42 96.13 1
16:10:07 330 0.00005 0 25.42 96.13 1
16:10:08 330 0.00005 0 25.42 96.13 1
16:10:09 331  0 89.37 54.24 1
16:10:10 332  0 95.46 19.86 1
16:10:11 333  0 5.12 71.26 1
16:10:12 334  0 34.68 6.64 1
16:10:13 335  0 28 22.07 1
16:10:14 336  0 89.99 53 1
16:10:15 337  0 45.23 62.39 1
16:10:16 338  0 61.81 54.91 1
16:10:17 339  0 88.33 76.44 1
16:10:19 340  0 9.04 24.2 1
16:10:20 341  0 17.09 30.65 1
16:10:21 342  0 91.95 87.57 1
16:10:22 343  0 17.93 27.81 1
16:10:23 344  0 12.63 68.13 1
16:10:24 345  0 10.01 65.94 1
16:10:25 346  0 47.25 54.18 1
16:10:26 347  0 54.26 81.99 1
16:10:27 348  0 1.47 69.16 1
16:10:28 349  0 34.69 31.87 1
16:10:29 350  0 60.63 62.46 1
16:10:30 351  0 1.24 10.27 1
16:10:31 352  0 44.95 27.01 1
16:10:32 353  0 22.12 32.19 1
16:10:33 354  0 12.87 12.9 1
16:10:34 355  0 75.34 48.84 1
16:10:35 356  0 19.62 87.1 1
16:10:36 357  0 71.74 32.78 1
16:10:37 358  0 43.54 33.56 1
16:10:38 359  0 40.97 72.26 1
16:10:39 360  0 79.74 99.01 1
16:10:40  1
16:10:41  1
16:10:42  1
16:10:43  1
16:10:44  1
16:10:45  1
16:10:46  1
16:10:47  1
16:10:48  1
16:10:49  1
16:10:50  1
16:10:51  1
16:10:52  1
16:10:53  1
16:10:54  1
16:10:55  1
16:10:56  1
16:10:57  1
16:10:58  1
16:10:59  1
16:11:00  1
16:11:01  1
16:11:02  1
16:11:03  1
16:11:04  1
16:11:05  1
16:11:06  1
16:11:07  1
16:11:08  1
16:11:09  1
16:11:10  1
16:11:11  1
16:11:12  1
16:11:13  1
16:11:14  1
16:11:15  1
16:11:16  1
16:11:17  1
16:11:18  1
16:11:19  1
16:11:20  1
16:11:21  1
16:11:22  1
16:11:23  1
16:11:24  1
16:11:25 1 0 0 68.92 51.42 1
16:11:26 2 0 0 29.56 59.33 1
16:11:27 3 0 0 88.44 46.87 1
16:11:28 4 0 0 33.24 28.92 1
16:11:29 5 0 0 53.72 32.68 1
16:11:30 6 0 0 57.45 28.18 1
16:11:31 7 0 0 40.71 2.78 1
16:11:32 8 0 0 20.47 84.84 1
16:11:33 9 0 0 78.59 90.92 1
16:11:34 10 0 0 97.79 4.9 1
16:11:35 11 0 0 54.66 51.1 1
16:11:36 12 0 0 59.95 47.65 1
16:11:37 13 0 0 66.73 6.66 1
16:11:38 14 0 0 53.86 14.33 1
16:11:39 15 0 0 14.71 91.93 1
16:11:40 16 0 0 77.72 64.37 1
16:11:41 17 0 0 13.49 1.36 1
16:11:42 18 0 0 10.2 73.62 1
16:11:43 19 0 0 10.57 0.67 1
16:11:44 20 0 0 6.91 20.29 1
16:11:45 21 0 0 53.52 60.84 1
16:11:46 22 0 0 79.28 50.53 1
16:11:47 23 0 0 82.22 42.46 1
16:11:48 24 0 0 94.87 61.27 1
16:11:49 25 0 0 42.87 89.62 1
16:11:50 26 0 0 60.49 56.47 1
16:11:51 27 0 0 89.11 37.92 1
16:11:52 28 0 0 8.97 3.04 1
16:11:53 29 0 0 78.83 56.31 1
16:11:54 30 0 0 73.3 35.69 1
16:11:55 31 0 0 48.62 82.23 1
16:11:56 32 0 0 79.59 3.87 1
16:11:57 33 0 0 71.91 61.63 1
16:11:58 34 0 0 29.28 69.57 1
16:11:59 35 0 0 30.21 3.53 1
16:12:00 36 0 0 27.73 3.56 1
16:12:01 37 0 0 7.85 88.03 1
16:12:02 38 0 0 95.71 77.04 1
16:12:03 39 0 0 60.29 2.02 1
16:12:04 40 0 0 1.62 95.12 1
16:12:05 41 0 0 46.1 74.92 1
16:12:06 42 0 0 72.34 8.69 1
16:12:07 43 0 0 16.73 94.41 1
16:12:08 43 0 0 16.73 94.41 1
16:12:09 45 0 0 96.71 94.2 1
16:12:10 46 0 0 91.13 12.14 1
16:12:11 47 0 0 3.8 78.02 1
16:12:12 48 0 0 46.49 41.24 1
16:12:13 49 0 0 8.67 68.41 1
16:12:14 50 0 0 49.29 90.44 1
16:12:15 51 0 0 63.52 99.25 1
16:12:16 52 0 0 75.71 49.03 1
16:12:17 53 0 0 72.08 49.66 1
16:12:18 54 0 0 58.9 51.24 1
16:12:19 55 0 0 51.87 29.57 1
16:12:20 56  0 22.41 56.51 1
16:12:21 57  0 82.98 43.72 1
16:12:22 57  0 82.98 43.72 1
16:12:23 58  0 54.12 43.91 1
16:12:24 58  0 54.12 43.91 1
16:12:25 58  0 54.12 43.91 1
16:12:26 58  0 54.12 43.91 1
16:12:27 58  0 54.12 43.91 1
16:12:28 58  0 54.12 43.91 1
16:12:29 58  0 54.12 43.91 1
16:12:30 58  0 54.12 43.91 1
16:12:31 58  0 54.12 43.91 1
16:12:32 58  0 54.12 43.91 1
16:12:33 58  0 54.12 43.91 1
16:12:34 58  0 54.12 43.91 1
16:12:35 58  0 54.12 43.91 1
16:12:36 58  0 54.12 43.91 1
16:12:37 58  0 54.12 43.91 1
16:12:38 58  0 54.12 43.91 1
16:12:39 58  0 54.12 43.91 1
16:12:40 58  0 54.12 43.91 1
16:12:41 58  0 54.12 43.91 1
16:12:42 58  0 54.12 43.91 1
16:12:43 59  0 82.44 31.78 1
16:12:44 60  0 94.47 5.41 1
16:12:45 61  0 90.26 56.87 1
16:12:46 62  0 30.49 62.07 1
16:12:47 63  0 65.11 7.19 1
16:12:48 64  0 84.24 9.57 1
16:12:49 65  0 50.81 59.98 1
16:12:50 66  0 3.89 61.42 1
16:12:51 67  0 93.21 98.73 1
16:12:52 68  0 4.13 33.23 1
16:12:53 69  0 90.11 89.65 1
16:12:54 70  0 51.72 37.65 1
16:12:55 71  0 44.85 50.51 1
16:12:56 72  0 60.08 71.95 1
16:12:57 73 0.001 0 31.92 15.38 1
16:12:58 74 0.001 0 76.81 15.81 1
16:12:59 75 0.001 0 14.53 61.25 1
16:13:00 76 0.001 0 94.49 60.31 1
16:13:01 77 0.001 0 49.95 7.92 1
16:13:02 78 0.001 0 45.58 65.23 1
16:13:03 79 0.001 0 15.74 96.15 1
16:13:04 80 0.001 0 68.09 79.31 1
16:13:05 81 0.001 0 94.7 2.53 1
16:13:06 82 0.001 0 18.35 57.99 1
16:13:07 83 0.001 0 19.24 99.21 1
16:13:08 84  0 59.51 64.64 1
16:13:09 85  0 72.56 3.48 1
16:13:10 86  0 68.72 29.62 1
16:13:11 87  0 74.34 51.11 1
16:13:12 88  0 64.81 68.36 1
16:13:13 89  0 71.14 72.34 1
16:13:14 90  0 73.7 24.54 1
16:13:15 91  0 62.47 70.24 1
16:13:16 92  0 58.26 7.77 1
16:13:17 93  0 85.8 73.62 1
16:13:18 94  0 17.33 3.87 1
16:13:19 95  0 54.98 27.1 1
16:13:20 96  0 95.46 60.58 1
16:13:21 97  0 32.92 87.33 1
16:13:22 98  0 11.86 35.3 1
16:13:23 99  0 5.54 44.3 1
16:13:24 100  0 52.08 83.28 1
16:13:25 101  0 56.89 37.98 1
16:13:26 102  0 41.85 83.2 1
16:13:27 103  0 10.3 90.34 1
16:13:28 104  0 50.92 41.92 1
16:13:29 105  0 29.24 23.6 1
16:13:30 106  0 58.9 59.87 1
16:13:31 107  0 4.17 60.11 1
16:13:32 108  0 43.39 54.11 1
16:13:33 109  0 92.09 0.76 1
16:13:34 110  0 83.97 40.41 1
16:13:35 111  0 30.74 47.41 1
16:13:36 112  0 89.33 72.4 1
16:13:37 113  0 96 55.95 1
16:13:38 114  0 15.82 75.15 1
16:13:39 115  0 35.26 47.59 1
16:13:40 116  0 1.69 70.38 1
16:13:41 117  0 71.15 53.45 1
16:13:42 118  0 93.86 58.52 1
16:13:43 119  0 5.92 49.42 1
16:13:44 120  0 21.81 71.74 1
16:13:45 121  0 27.69 73.52 1
16:13:46 122  0 48.66 92.05 1
16:13:47 123  0 39.63 39.75 1
16:13:48 124  0 10.13 41.5 1
16:13:49 125  0 94.95 62.85 1
16:13:50 126  0 21.36 85.8 1
16:13:51 127  0 35.22 19.64 1
16:13:52 128  0 91.39 36.36 1
16:13:53 129  0 9.87 47.55 1
16:13:54 130  0 39.6 26.08 1
16:13:55 131  0 65.84 5 1
16:13:56 132  0 46.51 55.67 1
16:13:57 133  0 18.52 93.67 1
16:13:58 134  0 79.47 43.64 1
16:13:59 135  0 63.28 89.71 1
16:14:00 136  0 26.06 46.58 1
16:14:01 137 1 0 94.14 36.31 1
16:14:02 138 1 0 81.32 71.54 1
16:14:03 139 1 0 29.96 82.49 1
16:14:04 140 1 0 36.76 55.56 1
16:14:05 141 1 0 46.47 79.2 1
16:14:06 142 1 0 79.88 9.38 1
16:14:07 143 1 0 65.7 28.1 1
16:14:08 144 1 0 30.13 47.63 1
16:14:09 145 1 0 16.04 41.65 1
16:14:10 146 1 0 13.18 64.18 1
16:14:11 147 1 0 46.66 17.83 1
16:14:12 148 1 0 73.4 81.22 1
16:14:13 149 1 0 60.42 94.71 1
16:14:14 150 1 0 4.09 57.55 1
16:14:15 151 1 0 85.65 78.96 1
16:14:16 152 1 0 26.59 16.72 1
16:14:17 153 1 0 58.38 14.94 1
16:14:18 154 1 0 79.12 0.02 1
16:14:19 155 1 0 17.86 67.54 1
16:14:20 156 1 0 48.75 7.97 1
16:14:21 157 1 0 2.67 88.04 1
16:14:22 158 1 0 45.58 48.47 1
16:14:23 159 1 0 27.43 72.33 1
16:14:24 160 1 0 89.06 1.59 1
16:14:25 161 1.0005 0 16.54 36.63 1
16:14:26 162 1.0005 0 36.65 33.71 1
16:14:27 163 1.0005 0 1.24 30.64 1
16:14:28 164 1.0005 0 76.65 87.54 1
16:14:29 165 1.0005 0 38.61 56.89 1
16:14:30 166 1.0005 0 44.92 8.64 1
16:14:31 167 1.0005 0 57.12 24.6 1
16:14:32 168 1.0005 0 96.94 68.75 1
16:14:33 169 1.0005 0 70.35 35.21 1
16:14:34 170 1 0 71.85 52.42 1
16:14:35 171 1 0 86.14 3.99 1
16:14:36 172 1 0 34.63 8.78 1
16:14:37 173 1 0 65.67 96.57 1
16:14:38 174 1 0 5.21 62.58 1
16:14:39 175 1 0 87.19 22.84 1
16:14:40 176 1 0 91.6 85.45 1
16:14:41 177 1 0 20.65 3.53 1
16:14:42 178 1 0 55.96 31.4 1
16:14:43 179 1 0 35.4 64.02 1
16:14:44 180 1 0 72.8 66.87 1
16:14:45 181 1 0 63.43 57.81 1
16:14:46 182 1 0 20.39 50.17 1
16:14:47 183 1 0 73.02 77.85 1
16:14:48 184 1 0 63.29 61.8 1
16:14:49 185 1 0 65.34 75.41 1
16:14:50 186 1 0 6.8 77.46 1
16:14:51 187 1.0005 0 41.47 92.87 1
16:14:52 188 1.0005 0 59.74 55.52 1
16:14:53 189 1.0005 0 10.03 5.82 1
16:14:54 190 1.0005 0 61.36 35.21 1
16:14:55 191 1.0005 0 86.64 11.79 1
16:14:56 192 1.0005 0 62.89 24.78 1
16:14:57 193 1.0005 0 85.62 70.83 1
16:14:58 194 1.0005 0 53.05 6.16 1
16:14:59 195 1.0005 0 81.08 11.48 1
16:15:00 196 1.0005 0 70.43 25.59 1
16:15:01 197 1.0005 0 11.03 76.87 1
16:15:03 199 1.0005 0 40.23 44.35 1
16:15:03 199 1.0005 0 40.23 44.35 1
16:15:04 200 1.0005 0 79.57 65.7 1
16:15:05 201 1.0005 0 5.03 69.27 1
16:15:06 202 1.0005 0 77.5 50.12 1
16:15:07 203 1.0005 0 1.95 79.36 1
16:15:08 204 1.0005 0 71.29 65.65 1
16:15:09 205 1.0005 0 74.9 49.82 1
16:15:10 206 1.0005 0 20.65 42.3 1
16:15:11 207 1.0005 0 55.26 65.34 1
16:15:12 208 1.0005 0 48.46 26.62 1
16:15:13 209 1.0005 0 38.11 96.09 1
16:15:14 210 1.0005 0 30.49 14.47 1
16:15:15 211 1.0005 0 58.83 91.62 1
16:15:16 212 1.0005 0 57.32 4.19 1
16:15:17 213 1.0005 0 54.31 12.08 1
16:15:18 214 1.0005 0 61.91 31.99 1
16:15:19 215 1.0005 0 76.44 48.54 1
16:15:20 216 1.0005 0 74.3 84.47 1
16:15:21 217 1.0005 0 55.21 42.99 1
16:15:22 218 1.0005 0 11.09 29.11 1
16:15:23 219 1.0005 0 25.19 26.43 1
16:15:24 220 1.0005 0 40.91 67.67 1
16:15:25 221 1.0005 0 59.29 98.73 1
16:15:26 222 1.0005 0 2.91 42.73 1
16:15:27 223 1.0005 0 54.82 26.61 1
16:15:28 224 1.0005 0 58.61 76.15 1
16:15:29 225 1.0005 0 60.62 55.54 1
16:15:30 226 1.0005 0 84.65 7.97 1
16:15:31 227 1.0005 0 55.03 29.71 1
16:15:32 228 1.0005 0 34.4 18.97 1
16:15:33 229 1.0005 0 86.64 91.94 1
16:15:34 230 1.0005 0 90.66 13.19 1
16:15:35 231 1.0005 0 55.93 13.95 1
16:15:36 232 1.0005 0 40.57 37.23 1
16:15:37 233 1.0005 0 65.73 19.86 1
16:15:38 234 1.0005 0 13.37 26.75 1
16:15:39 235 1.0005 0 82.29 87.77 1
16:15:40 236 1.0005 0 95.74 66.62 1
16:15:41 237 1.0005 0 34.98 37.45 1
16:15:42 238 1.0005 0 85.59 42.32 1
16:15:43 239 1.0005 0 96.78 4.24 1
16:15:44 240 1.0005 0 34.25 80.52 1
16:15:45 241 1.0005 0 93.72 80.68 1
16:15:46 242 1.0005 0 51.9 38.92 1
16:15:47 243 1.0005 0 94.64 69.3 1
16:15:48 244 1.0005 0 6.52 87.88 1
16:15:49 245 1.0004219 0 14.62 66.48 1
16:15:50 246 1.0006414 0 54.24 39.59 1
16:15:51 247 1.00075635 0 89.45 15.04 1
16:15:52 248 1.0009238 0 18.91 90.71 1
16:15:53 249 1.00080655 0 55.91 20.37 1
16:15:54 250 1.00094245 0 99.41 54.48 1
16:15:55 251 1.0007305 0 3.51 56.75 1
16:15:56 252 1.00085385 0 76.62 23.58 1
16:15:57 253 1.0009476 0 61.04 55.09 1
16:15:58 254 1.00107825 0 59.34 76.02 1
16:15:59 255 1.00090095 0 14.93 87.53 1
16:16:00 256 1.000863 -0.0002281 2.57 25.89 1
16:16:01 257 1.00098015 -0.0003707 16.6 50.6 1
16:16:02 258 1.0007729 -0.0001984 25.76 28.06 1
16:16:03 259 1.0005866 -0.0003684 5.08 20.35 1
16:16:04 260 1.0007922 -0.00057545 77.11 65.79 1
16:16:05 261 1.0009314 -0.00055685 89.38 46.58 1
16:16:06 262 1.00100795 -0.0005548 1.66 41.44 1
16:16:07 263 1.00079905 -0.00049975 17.45 22.76 1
16:16:08 264 1.0009103 -0.0005878 10.29 14.65 1
16:16:09 265 1.00084415 -0.0007735 40.55 10.19 1
16:16:10 266 1.0007659 -0.00073775 60.8 47.1 1
16:16:11 267 1.0008817 -0.00065835 67.46 64.27 1
